codigo_barras,descricao,unidade,valor
7898908026238,SABONETE MOTIVUS VITALIDADE 90G      , UN ,0.79
4005808834815,SABONETE NIVEA ANTIBACTERIANO SUAVE 8, UN ,1.79
4005808806423,SABONETE NIVEA AVEIA 90G             , UN ,2.29
7890704806502,SABONETE NIVEA CAMOMILA              , UN ,2.29
7890704806441,SABONETE NIVEA ERVA DOCE 90G         , UN ,2.29
4005808999910,SABONETE NIVEA FLORES E ALOE VERA 90G, UN ,2.29
4005808806430,SABONETE NIVEA HIDRATANTE LEITE 90G  , UN ,2.29
4005900087256,SABONETE NIVEA LAVANDA E OLEOS 90G   , UN ,2.29
7897087991009,SABONETE OXYCLEAR FLOWERS F. VERMELHA, UN ,2.29
7891024110300,SABONETE PALMOLIVE AZUL 150G         , UN ,2.99
7891024177846,SABONETE PALMOLIVE COM COCO E ALGODAO, UN ,2.99
7891024177839,SABONETE PALMOLIVE ESFOLIACAO SUAVE 9, UN ,1.89
7891024110508,SABONETE PALMOLIVE HIDRATA E PERFUMA , UN ,2.99
7891024110201,SABONETE PALMOLIVE HIDRATACAO SAUDAVE, UN ,2.99
7891024177822,SABONETE PALMOLIVE INTENSA REMOCAO 15, UN ,2.15
7891024177815,SABONETE PALMOLIVE INTENSA RENOVACAO , UN ,1.49
7891024112083,SABONETE PALMOLIVE IOGURTE E FRUTAS 9, UN ,1.29
7891024111802,SABONETE PALMOLIVE NATURALS LEITE E R, UN ,1.49
7891024110409,SABONETE PALMOLIVE NUTRE E HIDRATA 15, UN ,2.99
7891024177921,SABONETE PALMOLIVE NUTRICAO DELICIOSA, UN ,1.29
7891024026458,SABONETE PALMOLIVE SEGREDO SEDUTOR 15, UN ,2.99
7891024110355,SABONETE PALMOLIVE SENSACAO LUMINOSA , UN ,2.99
7891024110348,SABONETE PALMOLIVE SENSACAO LUMINOSA , UN ,1.25
7891024111901,SABONETE PALMOLIVE VERDE 90G         , UN ,1.89
7896512909787,SABONETE PHEBO ODOR DE ROSA 90G      , UN ,2.19
7896094905665,SABONETE POMPOM LEITE E MEL 80G      , UN ,2.59
7896094905634,SABONETE POMPOM LOCAO HIDRATANTE 80G , UN ,2.59
7897664110519,SABONETE PROTEGE ANTIBACTERIANO 90G  , UN ,1.29
7891024114148,SABONETE PROTEX ALOE 90G             , UN ,2.99
7891024114209,SABONETE PROTEX AVEIA 90G            , UN ,2.99
7891024114551,SABONETE PROTEX FOR MEN 90G          , UN ,2.99
7891024119105,SABONETE PROTEX FRESH 90G            , UN ,2.99
7891024113950,SABONETE PROTEX LIMPEZA PROFUNDA 90G , UN ,2.99
7891024026397,SABONETE PROTEX OMEGA 3 90G          , UN ,2.99
7891024113783,SABONETE PROTEX PROPOLIS 90G         , UN ,2.99
7891134001826,SABONETE REFRESCANTE SENADOR SPORT 13, UN ,2.99
7891134001819,SABONETE SENADOR 130G                , UN ,2.99
7891134006654,SABONETE SENADOR SEDUCTION           , UN ,2.99
7896012101339,SABONETE SENSUS CHA VERDE 150G       , UN ,1.69
7896012171233,SABONETE SENSUS CHA VERDE E ANANAS 90, UN ,0.89
7896012171240,SABONETE SENSUS CHAMPANHE E PESSEGO 9, UN ,0.99
7896012101315,SABONETE SENSUS PROTEINAS DO LEITE 15, UN ,1.49
7896012101322,SABONETE SENSUS SUAVE 150G           , UN ,1.49
7896012171226,SABONETE SENSUS SUAVE FLOR E FRUTAS 9, UN ,0.99
7896012171219,SABONETE SENSUS SUAVE LEITE E UVA 90G, UN ,0.99
7896094999145,SHAMPOO MONANGE RECONSTRUTOR 350ML   , UN ,4.29
7897042005048,SKALA ABACATE PLUS 1000G             , UN ,5.99
7897042007271,SKALA CHOCOLATE CABELOS FRAGILIZADOS , UN ,6.19
7897042007165,SKALA COQUETEL ANTI-QUEBRA 1000G     , UN ,6.19
7891528020600,SORRISO 90G                          , UN ,3.49
7891528045511,SORRISO TRIPLA REFRESCANCIA HORTELA M, UN ,2.29
7898311812008,TALCO BIO PROTEX CANFORADO 100G      , UN ,5.99
7898311810844,TALCO BIO PROTEX SPORT 100G          , UN ,4.19
7898137731569,TALCO CORPORAL AROMA DO CAMPO 100G   , UN ,5.19
7898137731392,TALCO CORPORAL COM EXTRATO DE AVEIA  , UN ,5.19
7898137731385,TALCO CORPORAL FLORAL HIDRANCE 100G  , UN ,5.19
7898137734119,TALCO CORPORAL LAVAMDA 100G          , UN ,5.19
7898137731378,TALCO HIDRANCE EXTRATO DE CALENDULA 1, UN ,5.55
7898137731354,TALCO HIDRANCE MENTOLADO 100G        , UN ,5.55
7898137731361,TALCO HIDRANCE P/ PES CANFORADO REL. , UN ,5.55
7898137731019,TALCO HIDRANCE P/ PES SECOS PERF. 100, UN ,5.55
7896061990502,TOALHAS UMEDECIDAS BABYSEC 50UN      , UN ,9.99
20184223,BROCOLIS BANDEJA                     , UN ,3.5
7891025304753,DANONINHO .                          , UN ,2.69
78902411,DANONINHO UNIDADE                    , UN ,0.6
7897153000307,IOGURTE GUTI FRUTI SALADA DE FRUTAS 1, UN ,2.59
7896007932030,ACENDEDOR FIAT LUX C/ 4 UN           , UN ,7.99
7896084900250,AEROSOL MAT INSET MULTI INSET. EUCALI, UN ,8.99
7896844000015,AGUA SANITARIA ALVEX 1L              , UN ,2.59
7896844000022,AGUA SANITARIA ALVEX 2L              , UN ,5.29
7896404605483,AGUA SANITARIA GIRANDO SOL 1L        , UN ,2.69
7896404605490,AGUA SANITARIA GIRNDO SOL 2L         , UN ,4.99
7896083800018,AGUA SANITARIA Q BOA 1000ML          , UN ,3.49
7896083800025,AGUA SANITARIA Q BOA 2 L             , UN ,5.99
7896098904688,AGUA SANITARIA YPE CLORO ATIVO 2LT   , UN ,5.99
7896098904671,AGUA SANITARIA YPECLORO ATIVO 1L     , UN ,2.99
7896360600546,AGUA SANITARIA ZAVASKI 1L            , UN ,1.69
7891024019887,AJAX BOUQUET DE FLORES 500ML         , UN ,6.99
7891024128305,AJAX FLORES DE LAVANDA 500 ML        , UN ,5.99
7891024120903,AJAX FRESH BLUE 500ML                , UN ,5.99
7891024120804,AJAX FRESH LEMON 500ML               , UN ,5.99
7891024019931,AJAX LIMPEZA PROFUNDA FRESH 500ML    , UN ,4.4
7898951804012,ALCOOL ILLUMINATI 500ML              , UN ,3.39
7898952156288,ALCOOL ILUMINATI 500ML               , UN ,3.39
7896044700203,ALCOOL PRONTO SOCORRO  1LT           , UN ,8.99
7896044700210,ALCOOL PRONTO SOCORRO 500ML          , UN ,5.99
7898283857724,ALVEJANTE HIPER BOA 1LT              , UN ,1.29
7898283857731,ALVEJANTE HIPER BOA 2LT              , UN ,2.49
7898302004177,ALVEJANTE S/CLORO AQUA FAST 1L       , UN ,6.79
7891035040702,ALVEJANTE S/CLORO VANISH PODER O2 450, UN ,21.9
7898108785348,ALVEJANTE SEM CLORO SUPER BRANCO 500M, UN ,4.49
7891035050602,ALVEJANTE VANISH PODER O2 CRISTAL W. , UN ,21.9
7895315001339,ALVEJANTE VERAO 1L                   , UN ,1.99
7890005553051,ALVEJANTE VERAO 2L                   , UN ,2.99
7896098902400,AMAC YPE ACONCHEGO 2L                , UN ,7.99
7896098902424,AMAC YPE CARINHO 2L                  , UN ,8.99
7896098902417,AMAC YPE TERNURA 2L                  , UN ,8.99
7891150027558,AMACIAMTE COMFORT  CRIACOES MORAMGO S, UN ,9.99
7896724502882,AMACIANTE ACONCHEGO BOUQUET 2LT      , UN ,3.99
7896724502875,AMACIANTE ACONCHEGO CLASSIC 2LT      , UN ,3.99
7898302000087,AMACIANTE AQUA FAST CARICIA 2L       , UN ,4.39
7898302001411,AMACIANTE AQUA FAST FOFURA 2L        , UN ,4.39
7898302000070,AMACIANTE AQUA FAST MACIEZ 2L        , UN ,4.39
7898302000094,AMACIANTE AQUA FAST SENSACAO 2L      , UN ,4.39
7898302004788,AMACIANTE AQUAFAST 500ML             , UN ,5.69
7898302004771,AMACIANTE AQUAFAST AZUL 500ML        , UN ,5.19
7898302000100,AMACIANTE DE ROUPAS AQUA FAST NATURAL, UN ,4.39
7896724503438,AMACIANTE DE ROUPAS TOQUE DE CARINHO , UN ,3.69
7896098900161,AMACIANTE DE ROUPAS YPE ETERNO 2L    , UN ,6.89
7896404600099,AMACIANTE GIRANDO SOL AZUL 2L        , UN ,6.99
7896404600044,AMACIANTE GIRANDO SOL HERBAL 2L      , UN ,5.99
7896404600181,AMACIANTE GIRANDO SOL LAVANDA 2L     , UN ,6.99
7896404600143,AMACIANTE GIRANDO SOL SUAVE 2L       , UN ,6.99
7896404601010,AMACIANTE GIRANDO SOL TALCO 2L       , UN ,6.99
7896724500093,AMACIANTE TOQUE DE CARINHO           , UN ,5.49
7896098903032,AMACIANTE YPE  INTENSO 2L            , UN ,7.99
7896098902394,AMACIANTE YPE AMOR                   , UN ,8.99
7896084943448,APARELHO MAT INSET 60NOITES E REFIL  , UN ,10.99
7896844001333,AROMATIZANTE ALVEX CITRONELA 30ML    , UN ,5.49
7896844001456,AROMATIZANTE ALVEX FLORAL 30ML       , UN ,5.49
7896844001272,AROMATIZANTE ALVEX MARINE 30ML       , UN ,5.49
7896090126040,ASSIM TRIPLACAO 1KG                  , UN ,5.69
7891035537707,BOM AR AEROSOL CEDRO E LARANJA 360ML , UN ,8.99
7891035537943,BOM AR AIR WICK LAVANDA GRATIS 20% 36, UN ,11.99
7891035537905,BOM AR CHEIRINHO DE TALCO            , UN ,9.99
7896360600881,CERA ANDREIA LATA AMARELA 400G       , UN ,14.99
7896360600911,CERA ANDREIA LATA INCOLOR 400G       , UN ,14.99
7896360600898,CERA ANDREIA LATA VERMELHA 400G      , UN ,14.99
7894650008225,CERA BRAVO CLASSIC VERMELHA 750ML    , UN ,10.99
7891035116070,CERA DISTAC DILUIVEL LAVANDA 500ML   , UN ,4.99
7891035320101,CERA POLIFLOR PRATIC AMARELA 750ML   , UN ,8.09
7891035320002,CERA POLIFLOR VERMELHA 750ML         , UN ,8.99
7894650008218,CEWRA BRAVO INCOLOR CLASSIC 750ML    , UN ,8.05
7891150000971,COMFORT ORIGINAL CONCENTRADO 500ML   , UN ,9.99
78909106,CREOLINA PERSON 50ML                 , UN ,8.49
7898302003545,DATERGENTE AQUA FAST MARINE 500ML    , UN ,1.79
7896724500116,DES PINHO UTIL EUCALIPTO 2L          , UN ,3.99
7896844001562,DESEGORDURA SEM ESFORCO P/COZIHA ALVE, UN ,3.69
7898302004498,DESENGORDURANTE AQUAFAST LIMAO RECARG, UN ,4.89
7898302004948,DESENGORDURANTE LIMAO AQUAFAST 500ML , UN ,7.99
7896404600211,DESIFENTANTE GIRANDO SOL TALCO 2L    , UN ,5.99
7896844005362,DESINFETANTE ALVEX 3EM 1PINHO VERT   , UN ,3.39
7896844005386,DESINFETANTE ALVEX 3EM1 YASMIN 500ML , UN ,3.39
7896844005089,DESINFETANTE ALVEX EUCALIPTO         , UN ,3.39
7896844005379,DESINFETANTE ALVEX LAVANDA 500ML     , UN ,3.49
7896844000114,DESINFETANTE ALVEX PINHO 500ML       , UN ,3.39
7896098903605,DESINFETANTE BAK YPE EUCALIPTO 500ML , UN ,3.29
7896098903612,DESINFETANTE BAK YPE FLORAL 500ML    , UN ,3.29
7896098903629,DESINFETANTE BAK YPE LAVANDA 500ML   , UN ,3.29
7896844000145,DESINFETANTE EUCALIPTO ALVEX 750ML   , UN ,3.69
7896404600358,DESINFETANTE GIRANDO SOL EUCALIPTO 2L, UN ,5.49
7896404601263,DESINFETANTE GIRANDO SOL EUCALIPTO 50, UN ,2.1
7896404600259,DESINFETANTE GIRANDO SOL JASMIM 2L   , UN ,5.49
7896404601270,DESINFETANTE GIRANDO SOL JASMIM 500ML, UN ,2.1
7896404600303,DESINFETANTE GIRANDO SOL LAVANDA 2L  , UN ,5.49
7896404601249,DESINFETANTE GIRANDO SOL LAVANDA 500M, UN ,2.49
7896404600983,DESINFETANTE GIRANDO SOL LIMAO 2L    , UN ,5.49
7896404601287,DESINFETANTE GIRANDO SOL LIMAO 500ML , UN ,2.1
7896404600501,DESINFETANTE GIRANDO SOL PINHO 2L    , UN ,5.49
7896404601256,DESINFETANTE GIRANDO SOL PINHO 500ML , UN ,2.99
7896404600204,DESINFETANTE GIRANDO SOL TALCO 500ML , UN ,2.1
7896540900541,DESINFETANTE GOTA LIMPA PINHO 2L     , UN ,3.99
7896540906369,DESINFETANTE GOTA LIMPA TALCO 2L     , UN ,3.99
7891035128110,DESINFETANTE HARPIC POWER PLUS 500ML , UN ,6.39
7891022080025,DESINFETANTE PINHO BRIL PLUS 500ML   , UN ,3.99
7891024194102,DESINFETANTE PINHO SOL 500ML         , UN ,4.99
7891024193280,DESINFETANTE PINHO SOL FLORAL 500ML  , UN ,5.49
7891024195307,DESINFETANTE PINHO SOL LIMAO 500ML   , UN ,4.99
7896724500321,DESINFETANTE PINHO UTIL LIMAO 2LT    , UN ,4.49
7898108786147,DESINFETANTE SUPER LIMPO LAVANDA 2L  , UN ,4.19
7898108780183,DESINFETANTE SUPER LIMPO PINHO 2L    , UN ,4.19
7891035652004,DETEFON ESPIRAL C/10 UN              , UN ,2.45
7896098900260,DETERG YPE ALOE VERA 500ML           , UN ,1.69
7896098900239,DETERG YPE COCO 500ML                , UN ,2.49
7898302000339,DETERGENTE AQUA FAST LIMAO 500ML     , UN ,1.79
7898302000322,DETERGENTE AQUA FAST MACA 500ML      , UN ,1.59
7896404600570,DETERGENTE GIRANDO SOL LIMAO 500ML   , UN ,1.69
7896404600587,DETERGENTE GIRANDO SOL NATURAL 500ML , UN ,1.69
7896404600655,DETERGENTE GIRANDO SOL NEUTRO 500ML  , UN ,1.79
7891022638004,DETERGENTE LIMPOL 500ML              , UN ,2.49
7891022640007,DETERGENTE LIMPOL COCO 500ML         , UN ,2.49
7891022637007,DETERGENTE LIMPOL LIMAO 500ML        , UN ,2.49
7891022639001,DETERGENTE LIMPOL MACA 500ML         , UN ,2.49
7891022100372,DETERGENTE LIMPOL NATURAL 500ML      , UN ,2.49
7896098900222,DETERGENTE YPE LIMAO 500ML           , UN ,2.49
7896098900215,DETERGENTE YPE MACA 500ML            , UN ,2.29
7896098900208,DETERGENTE YPE NEUTRO 500ML          , UN ,2.29
7896098900253,DETREGENTE YPE CLEAR 500ML           , UN ,2.49
7898927747107,ESCOVA DE MADEIRA GAUCHA UN          , UN ,2
7898253660231,ESCOVA OVAL PLASTICA COMPANHEIRA UN  , UN ,2.29
7898137730562,ESCOVA OVAL PLASTICA PORTO PLASTIC UN, UN ,1.79
7898920552081,ESCOVA SANITARIA BRISA UN            , UN ,5.19
7891022101003,ESPONJA DE ACO BOMBRIL C/8           , UN ,2.99
7896480657901,ESPONJA DE ACO PRATIK 60G C/8UN      , UN ,1.89
7898108785317,ESPONJA DE ACO SUPER LIMPO UN        , UN ,2.15
7897753601416,ESPONJA DE LOUCA MULTIUSO FLASH LIMP , UN ,1.99
7896001045149,ESPONJAS BRILHUS L4P3 UN             , UN ,3.5
7891150001596,FOFO CONCENTRADO TRADICIONAL 500ML   , UN ,5.9
7896007941636,FOSFORO FIAT LUX 240 UN              , UN ,1.99
7896007912131,FOSFORO FIAT LUX BEIJA FLOR 10CX C/40, UN ,2.35
7896100900011,FOSFORO QUELUZ C/10 CX UN            , UN ,2.59
7896007912278,FOSFOROS FIATLUX OLHO C/10CX UN      , UN ,2.35
7891035524189,HARPIC AROMA PLUS LAVANDA UN         , UN ,2.49
7891035524257,HARPIC AROMA PLUS PINHO UN           , UN ,2.49
7896084982874,INSETICIDA MAT INSET 450ML           , UN ,8.99
7891035618000,INSETICIDA PO MORTEIN                , UN ,4.99
7898024830016,INSETICIDA SBP 300ML                 , UN ,11.99
7898180570160,ISCA MATA RATOS STRAIK 25G           , UN ,1.49
7891035800146,KIT VEJA COZINHA  UN                 , UN ,16.19
7896098900741,LAVA-ROUPAS C/ AMACIANTE TIXAN YPE MA, UN ,7.49
7897664130302,LAVA LOUCAS  MINUANO COCO 500ML      , UN ,1.99
7897664130319,LAVA LOUCAS MINUANO 500ML            , UN ,1.99
7501001410506,LAVA ROUPA ACE ERVA DOCE 500 GR      , UN ,3.29
7891150016736,LAVA ROUPAS BRILHANTE BRILHO ATIVO 50, UN ,4.99
7896404606602,LAVA ROUPAS GIRANDO SOL 500G         , UN ,2.99
7896404606626,LAVA ROUPAS GIRANDO SOL COM ENZIMAS 1, UN ,5.69
7896404606589,LAVA ROUPAS GIRANDO SOL FCORAL PARIS , UN ,2.99
7896404606619,LAVA ROUPAS GIRANDO SOL HERBAL 500G  , UN ,2.99
7896404606640,LAVA ROUPAS GIRANDO SOL LAVANDA 1KG  , UN ,5.69
7898302005112,LAVA ROUPAS LIQ AQUAFAST 1LT         , UN ,6.59
7898302004603,LAVA ROUPAS LIQ AQUAFAST GLICERINA 1L, UN ,6.59
7898302004627,LAVA ROUPAS LIQ AQUAFSAT BABY 1LT    , UN ,6.59
7501006705928,LAVA ROUPAS LIQUIDO ARIEL 1L         , UN ,10.95
7896098900369,LAVA ROUPAS LIQUIDO TIXAN YPE 1L     , UN ,7.99
7896098905807,LAVA ROUPAS TIXAM YPE 500G           , UN ,4.15
7896098909713,LAVA ROUPAS TIXAN IPE 500 GR         , UN ,4.49
7898253660040,LAVATINA COMPANHEIRA UN              , UN ,3.79
7898302001084,LIMPA VIDROS AQUAFAST 500ML          , UN ,6.79
7898108786123,LIMPA VIDROS SUPER LIMPO C/ GATILHO 5, UN ,6.49
7898302005013,LIMPADOR CONCENTRADO AQUAFAST 500ML  , UN ,11.19
7898302005020,LIMPADOR CONCENTRADO AQUAFAST 500ML R, UN ,6.89
7896098900819,LIMPADOR DE USO GERAL YPE NATUREZA 50, UN ,3.89
7896404603816,LIMPADOR GIRANDO SOL NAGIA DO MAR 500, UN ,3.15
7896404603847,LIMPADOR PERFUMADO ENCANTOS DA PRIMAV, UN ,2.99
7896404603854,LIMPADOR PERFUMADO MANHAS DE ORVALHO , UN ,3.15
7896404605759,LIMPADOR PERFUMADO PURA SEDUCAO 500ML, UN ,3.15
7891035215001,LIMPADOR VEJA LIMPEZA PESADA 500ML   , UN ,6.49
7891035210006,LIMPADOR VEJA MUTI-USO INSTANTANEO 50, UN ,4.39
7891035249402,LIMPADOR VEJA PERFUME NATUREZA LAVAND, UN ,6.49
7898302001794,LIMPEZA PESADA AQUA FAST 500ML       , UN ,3.59
7896098909997,LUSTRA-MOVEIS YPE JASMIM 200ML       , UN ,3.99
7896050503409,LUSTRA MOVEIS PEROBA JASMIM 100ML    , UN ,2.99
7896098909973,LUSTRA MOVEIS YPE CAMPESTRE 200ML    , UN ,3.99
7896098909980,LUSTRA MOVEIS YPE LAVANDA 200ML      , UN ,4.99
7896353821118,LUVAS DANNY CONFORT LATEX  M UN      , UN ,4.9
7896084933111,MAT INSET MATA BARATAS 300 ML        , UN ,5.89
7896001014428,MOP ZIG ZAG SEKITO BETTANIN          , UN ,37.5
7897664168312,MULTI INSETICIDA MAT INSET CITRONELA , UN ,8.19
7891035618017,MULTI INSETICIDA SBP SUAVE 270ML     , UN ,11.99
7891022848106,MULTIUSO PRATICE BOMBRIL500ML        , UN ,2.99
7896844000190,NAFTALINA KLAREX                     , UN ,2.49
7898515490019,NAFTALINA PURA 32G                   , UN ,2.25
7896965702065,NAFTALINA SANI-ALL 40G               , UN ,1.5
7891035570537,NOGGET PRETO 33% GRATIS 60ML         , UN ,7.99
7896050500460,OLEO DE PEROBOA LAVANDA 100ML        , UN ,2.99
7891038009300,OMO MULTIACAO 1KG                    , UN ,10.99
7896001020207,PA MULTIUSO BRILHUS UN               , UN ,3.19
7897563311390,PA PARA LIXO ZINCADA UN              , UN ,4.9
7896001049055,PANO MULTI USO SEK C/5UN             , UN ,5.99
7898918339380,PANO MULTIUSO BILLA 30X50 5UN        , UN ,4.89
7898108785676,PANO MULTIUSO SUPER LIMPO 5UN        , UN ,4.79
7897753697440,PANOS DE LIMPEZA FLASH LIMP 5UN      , UN ,3.89
7898919643363,PAPEL HIG.AZALEIA NEUTRO 30M         , UN ,1.49
7898919643424,PAPEL HIGIENICO AZALEIA 4UN          , UN ,3.99
7898919643400,PAPEL HIGIENICO AZALEIA 60M 12UN     , UN ,7.49
7898919643417,PAPEL HIGIENICO AZALEIA NEUTRO 60M 16, UN ,10.49
7898919643370,PAPEL HIGIENICO AZALEIA NEUTRO 60M 4U, UN ,2.69
7791130002950,PASTA NUGGET MARROM 40G              , UN ,6.99
7791130002554,PASTA NUGGET PRETA 35G               , UN ,6.99
7894650001295,PATO PASTILHA ADESIVA 3PAST UN       , UN ,5.99
7896844000381,PEDRA ODORIZADORA BRISA DYSSA        , UN ,1.75
7896844000404,PEDRA ODORIZADORA DYSSA 30G          , UN ,1.75
7896844000374,PEDRA ODORIZADORA EUCALIPTO 30G      , UN ,1.75
7896844000411,PEDRA ODORIZADORA MARIER 30G         , UN ,1.75
7896844000398,PEDRA ODORIZADORA PIHO DYSSA 30G     , UN ,1.75
7896965702102,PEDRA SANIT SANI  SOL 20G            , UN ,0.89
7896965702096,PEDRA SANIT SANI SOL JASMIN 20G      , UN ,0.89
7894650001202,PEDRA SANITARIA GLADE BRISA MARINHA U, UN ,2.29
7894650001219,PEDRA SANITARIA GLADE FLORES DO CAMPO, UN ,2.29
7894650067451,PEDRA SANITARIA GLADE LAVANDA UN     , UN ,3.49
7891035524271,PEDRA SANITARIA HARPIC PINHO UN      , UN ,2.49
7898108780251,PEDRA SANITARIA PLUS SANI EUCALIPTO 3, UN ,1.39
7898108780268,PEDRA SANITARIA PLUS SANI VIOLETA 35G, UN ,1.69
7896724501267,PINHO UTIL LAVANDA 2L.               , UN ,3.99
7898924246016,PRENDEDOR DINDA 12 UN                , UN ,0.99
7898108785935,PRENDEDOR SUPER LIMPO 12UN           , UN ,2.5
7898436146811,PURO AR NEUTRALIZADOR DE AMBIENTES 36, UN ,7.99
7896844000060,QUEROSENE ALVEX 500ML                , UN ,9.99
7896084907020,REFIL MAT-INSET C/12                 , UN ,2.99
7896582102033,REPELENTE DE MOSQUITOS SET L24P12    , UN ,3.5
7898905527165,REPELENTE INSETPROTEC 200ML          , UN ,11.29
7896084909024,REPELENTE MAT INSET L12P10           , UN ,2.99
7896084900175,REPELENTE MAT INSET L12P8            , UN ,2.99
7898024830474,REPELENTE SBP ELETRICO 12H           , UN ,9.99
7898938922104,RODO DE PLASTICO 40CM                , UN ,5.89
7898927747138,RODO DUPLO 40CM                      , UN ,8
7898938922098,RODO PRATICO 30CM DUPLO              , UN ,4.49
7896289600054,SABAO COM GLICERINA SUPER AZUL IMPERI, UN ,6.79
7896079015037,SABAO COSTA REFINADO 400G            , UN ,1.1
7898108785010,SABAO DE COCO SUPER BRANCO 400G      , UN ,2.19
7896012140079,SABAO EM BARRA MULTIUSO LIMAO C/5 200, UN ,5.49
7896360601277,SABAO EM BARRA ZAVASKI GLICERINADO 5X, UN ,5.79
7896093080325,SABAO EM PO ARIEL 1KG                , UN ,11.65
7898267479638,SABAO EM PO CLASS 1KG                , UN ,2.99
7898267479652,SABAO EM PO CLASS 3KG                , UN ,7.7
7898267479683,SABAO EM PO CLASS 500G               , UN ,1.49
7896404607005,SABAO EM PO GIRANDO SOL 2KG          , UN ,10.99
7896404607012,SABAO EM PO GIRANDO SOL 2KG          , UN ,10.99
7897664185050,SABAO EM PO MINUANO                  , UN ,4.19
7891038001205,SABAO EM PO OMO MULTI ACAO 500G      , UN ,7.5
7896012140017,SABAO FONTANA AZUL PCT C/5 200G      , UN ,5.49
7896274800032,SABAO GLICERINADO ALPES BLUE C/5     , UN ,4.85
7896098900130,SABAO GLICERINADO YPE C/ 5UN 200G    , UN ,7.89
7896289640012,SABAO IMPERIAL 400G                  , UN ,1.99
7896289640036,SABAO IMPERIAL COCO                  , UN ,2.99
7896098900116,SABAO IPE C/ 5 200G                  , UN ,7.89
7898089530012,SABAO MECANICO 100G                  , UN ,3.99
7896012140086,SABAO MULTIUSO NEUTRO C/GLICERINA C5 , UN ,5.79
7501001410513,SABAO PO ACE NATURALS 1KG            , UN ,5.69
7891035040191,SABAO VANISH TIRA MANCHAS 75G        , UN ,4.9
7896098900123,SABAO YPE FRESH C/5 UNID 200G        , UN ,7.89
7896720320060,SABONETE MATACURA ANTISSEPTICO 90G   , UN ,5.99
7896720320015,SABONETE MATACURA SARNICIDA 80G      , UN ,8.89
7898994471110,SACO PARA LIXO 100LTS C/5UN          , UN ,4.99
7898912231192,SACO PARA LIXO 100LTSMEGA MIL 5 UN   , UN ,2.69
7898912231581,SACOS PARA LIXO 15LITROS HAMBURGO PLA, UN ,1.95
7898912231604,SACOS PARA LIXO 50LITROS HAMBURGO PLA, UN ,2.69
7898065730054,SANY BRIL EUCALIPTO 25G              , UN ,1.69
7898065730078,SANY BRIL JASMIN 25G                 , UN ,1.69
7898065730085,SANY BRIL LAVANDA 25 G               , UN ,1.69
7898108785539,SAPONACEO  CREMOSO SUPER LIMPO PINHO , UN ,4.99
7898065731105,SAPONACEO SANY BRIL LAVANDA 300G     , UN ,2.09
7898065730580,SAPONACEO SANY BRIL LIMAO 300G       , UN ,2.09
7898065731044,SAPONACEO SANY BRIL PINHO 300G       , UN ,2.09
7898065730696,SAPONACEO SANY FLORAL 300G           , UN ,2.09
7898108785546,SAPONACEO SUPER LIMPO NEUTRO 300G    , UN ,3.49
7891035618048,SBP MULTIINSETICIDA SUAVE270ML       , UN ,13.69
7898293080433,SODA CAUSTICA KISODA1KG              , UN ,7.79
7898293080020,SODA CAUSTICA LIPON 500 ML           , UN ,9.99
7898302001626,TIRA LIMO AQUAFAST  500ML            , UN ,4.89
7898302005167,TIRA LIMO AQUAFAST 500ML             , UN ,7.89
7898302005174,TIRA MANCHAS AQUA FAST 450G          , UN ,13.99
7898302003583,TIRA MANCHAS AQUA FAST MULTIUSO 450G , UN ,13.99
7896098900710,TIXAN IPE 1KG                        , UN ,7.99
7896098905722,TIXAN IPE FLORES RADIANTES 500G      , UN ,4.15
7899674001726,ULTRA FRESH CAPIM LIMAO 360 ML       , UN ,7.99
7899674001733,ULTRAFRESH CRAVO ECANELA 360ML       , UN ,7.99
7891035041006,VANISH MULTIUSO 500 ML               , UN ,7.99
7898938922029,VASSOURA DALCIN C/ CABO UN           , UN ,4.99
7898253660354,VASSOURA DALCIN PLUS                 , UN ,5.79
7898253660880,VASSOURA DALCIN TOP UN               , UN ,7.49
7898253662020,VASSOURA DE PELO C/CAPA DALCIN       , UN ,7.29
7898253660057,VASSOURA PURA LIMPEZA C/CAPA         , UN ,5.99
7891035209901,VEJA MULTI-USO FLORAL 500ML          , UN ,5.99
7891035249310,VEJA PERFUMES 500ML                  , UN ,6.79
7891035249228,VEJA PERFUMES FLORES E SONHOS 500ML  , UN ,4.99
7896574900777,VELA AURORA 8 UN                     , UN ,2.19
7896574900449,VELA DUQUESA 8UN                     , UN ,4.99
7896098900802,YPE MULTIUSO 500ML                   , UN ,4.99
7896098900857,YPE MULTIUSO ANTIBACTERIANO 500ML    , UN ,3.89
7896001001329,ZIG ZAG ALGODAO  REFIL S/ CABO UN    , UN ,11.9
7898935234149,ABACAXI EM CALDA MAESTRIA 820G       , UN ,6.99
7896064443982,ABSORVENTE NATURALMENTE L8P7 8UN     , UN ,2.09
7896110007908,ABSORVENTE SYM C/ABAS C SECA C/8UN   , UN ,2.99
7898122773581,ACAFRAO NATUERVAS 15G                , UN ,1.69
7889090640173,ACENDEDOR FOGO VIVO  UN              , UN ,1
